datetime, Max, Min, Average,
06/01/2018 00,19.70000076,19.29999924,19.60678007, 
06/01/2018 01,19.39999962,19,19.1440678, 
06/01/2018 02,19.10000038,18.70000076,18.89999965, 
06/01/2018 03,19.39999962,18.70000076,19.19999971, 
06/01/2018 04,19.39999962,19,19.17931073, 
06/01/2018 05,19.60000038,19.20000076,19.42666655, 
06/01/2018 06,19.79999924,19.20000076,19.51896559, 
06/01/2018 07,19.20000076,18,18.42166694, 
06/01/2018 08,19.39999962,18.29999924,18.99833326, 
06/01/2018 09,22.5,19.5,21.07966103, 
06/01/2018 10,24,22.10000038,22.96610169, 
06/01/2018 11,25,23.60000038,24.18666658, 
06/01/2018 12,26.60000038,24.5,25.4034483, 
06/01/2018 13,27.39999962,26,26.64499995, 
06/01/2018 14,27.29999924,24.79999924,26.1266667, 
06/01/2018 15,26.10000038,24,24.86999985, 
06/01/2018 16,26.79999924,25.29999924,25.92000001, 
06/01/2018 17,25.60000038,24.60000038,25.04333363, 
06/01/2018 18,24.60000038,23.20000076,23.88666681, 
06/01/2018 19,23.20000076,22.79999924,22.9816666, 
06/01/2018 20,22.89999962,22.5,22.73833329, 
06/01/2018 21,22.5,22,22.3049997, 
06/01/2018 22,22,21.79999924,21.89833295, 
06/01/2018 23,21.89999962,21.20000076,21.64166648, 
06/02/2018 00,21.20000076,20.20000076,20.85166667, 
06/02/2018 01,20.10000038,19.60000038,19.90333331, 
06/02/2018 02,19.60000038,19.29999924,19.49833333, 
06/02/2018 03,19.39999962,19.10000038,19.28644048, 
06/02/2018 04,19.5,19.20000076,19.33999971, 
06/02/2018 05,19.5,19.20000076,19.35666663, 
06/02/2018 06,19.70000076,19.20000076,19.47666661, 
06/02/2018 07,20.5,19.70000076,20.17333326, 
06/02/2018 08,21.70000076,20.5,21.12166681, 
06/02/2018 09,23.10000038,21.60000038,22.19666672, 
06/02/2018 10,23.70000076,23,23.45166683, 
06/02/2018 11,24.79999924,23.60000038,24.20333331, 
06/02/2018 12,26,24.5,25.27999992, 
06/02/2018 13,26.29999924,25.70000076,26.00999982, 
06/02/2018 14,26.10000038,23.70000076,25.04500008, 
06/02/2018 15,23.70000076,22.60000038,23.18305077, 
06/02/2018 16,23.60000038,22.60000038,23.24166654, 
06/02/2018 17,23.89999962,23.29999924,23.65166674, 
06/02/2018 18,23.79999924,22.39999962,22.97000014, 
06/02/2018 19,22.39999962,21.60000038,21.96000013, 
06/02/2018 20,21.60000038,21,21.30666682, 
06/02/2018 21,21,20.5,20.80166655, 
06/02/2018 22,20.70000076,20.10000038,20.35833362, 
06/02/2018 23,20.20000076,20,20.09166702, 
06/03/2018 00,20.10000038,19.79999924,19.97999992, 
06/03/2018 01,19.79999924,19.60000038,19.66500034, 
06/03/2018 02,19.60000038,19.39999962,19.4816666, 
06/03/2018 03,19.29999924,18.89999962,19.10000006, 
06/03/2018 04,18.89999962,18.39999962,18.70499986, 
06/03/2018 05,18.70000076,18.20000076,18.36999963, 
06/03/2018 06,19.89999962,18.70000076,19.28833329, 
06/03/2018 07,21.5,20,20.60833343, 
06/03/2018 08,24.29999924,21.5,22.61833334, 
06/03/2018 09,26.10000038,24.20000076,24.89666659, 
06/03/2018 10,27.29999924,25.79999924,26.59333331, 
06/03/2018 11,28.5,27.10000038,27.85166661, 
06/03/2018 12,28.79999924,26.70000076,27.59333331, 
06/03/2018 13,26.70000076,17.5,21.84833345, 
06/03/2018 14,19.60000038,18.70000076,19.36499987, 
06/03/2018 15,20.39999962,19.29999924,19.9016667, 
06/03/2018 16,21.60000038,20.5,21.03500004, 
06/03/2018 17,24.20000076,21.60000038,23.35666669, 
06/03/2018 18,23.79999924,22.5,23.27166675, 
06/03/2018 19,22.5,21.89999962,22.25166664, 
06/03/2018 20,22,21.79999924,21.88333289, 
06/03/2018 21,21.79999924,21.5,21.68000024, 
06/03/2018 22,21.60000038,21.20000076,21.34166641, 
06/03/2018 23,21.20000076,20.60000038,20.89000025, 
06/04/2018 00,20.70000076,20.5,20.62833382, 
06/04/2018 01,20.60000038,20.29999924,20.38666623, 
06/04/2018 02,20.39999962,20.29999924,20.33389767, 
06/04/2018 03,20.29999924,19.79999924,20.05333341, 
06/04/2018 04,19.89999962,19.60000038,19.73166679, 
06/04/2018 05,20.60000038,19.89999962,20.24406769, 
06/04/2018 06,21.29999924,20.70000076,20.93220362, 
06/04/2018 07,22.60000038,21.29999924,21.79322029, 
06/04/2018 08,25,22.60000038,23.58666677, 
06/04/2018 09,26.10000038,24.70000076,25.33333333, 
06/04/2018 10,28.10000038,26,26.86333342, 
06/04/2018 11,28.89999962,27.89999962,28.33833351, 
06/04/2018 12,28.70000076,27.39999962,28.10499992, 
06/04/2018 13,28.5,25.39999962,27.80999985, 
06/04/2018 14,25.5,20,22.78499994, 
06/04/2018 15,20.60000038,19.89999962,20.15084755, 
06/04/2018 16,21.70000076,20,20.73559334, 
06/04/2018 17,25.20000076,21.79999924,23.74745763, 
06/04/2018 18,25,23.39999962,24.4745763, 
06/04/2018 19,23.5,23.20000076,23.32499952, 
06/04/2018 20,23.20000076,22.89999962,23.04666684, 
06/04/2018 21,23,22.60000038,22.76166674, 
06/04/2018 22,22.70000076,22.10000038,22.32166675, 
06/04/2018 23,22.10000038,22,22.05833356, 
06/05/2018 00,22,21.5,21.72166678, 
06/05/2018 01,21.70000076,21.39999962,21.59000034, 
06/05/2018 02,21.39999962,21,21.14576304, 
06/05/2018 03,21.5,21,21.30333306, 
06/05/2018 04,21.70000076,21,21.37288158, 
06/05/2018 05,21,20.20000076,20.72666658, 
06/05/2018 06,20.29999924,18.89999962,19.7862071, 
06/05/2018 07,19.20000076,18.70000076,18.82203406, 
06/05/2018 08,19.5,18.60000038,19.05500005, 
06/05/2018 09,21.10000038,19.29999924,20.00000006, 
06/05/2018 10,25.29999924,21.10000038,23.45666679, 
06/05/2018 11,26.60000038,25.29999924,26.04166657, 
06/05/2018 12,28.70000076,26.60000038,27.6450002, 
06/05/2018 13,29.60000038,28.39999962,29.15333328, 
06/05/2018 14,31,29.29999924,30.01551714, 
06/05/2018 15,30.79999924,28.5,29.45999997, 
06/05/2018 16,29.5,28,28.64833342, 
06/05/2018 17,28.29999924,26.39999962,27.29833317, 
06/05/2018 18,26.39999962,24.5,25.87999989, 
06/05/2018 19,24.29999924,22.10000038,22.47833347, 
06/05/2018 20,22.70000076,22.20000076,22.49333359, 
06/05/2018 21,22.70000076,22.29999924,22.57833363, 
06/05/2018 22,22.79999924,22.29999924,22.56166687, 
06/05/2018 23,22.60000038,22.10000038,22.3322033, 
06/06/2018 00,22.20000076,21.89999962,22, 
06/06/2018 01,21.89999962,21.70000076,21.80344805, 
06/06/2018 02,22,21.70000076,21.88166656, 
06/06/2018 03,21.70000076,21.10000038,21.3950003, 
06/06/2018 04,21.20000076,20.79999924,20.97288125, 
06/06/2018 05,21.5,20.89999962,21.07333326, 
06/06/2018 06,22.70000076,21.5,22.05166683, 
06/06/2018 07,24.29999924,22.70000076,23.6266668, 
06/06/2018 08,26,24.29999924,25.21833321, 
06/06/2018 09,27.60000038,25.79999924,26.48666658, 
06/06/2018 10,28.29999924,27.10000038,27.55932213, 
06/06/2018 11,29.20000076,27.60000038,28.34067813, 
06/06/2018 12,29.89999962,29,29.41499999, 
06/06/2018 13,30,27.89999962,29.02666683, 
06/06/2018 14,28.20000076,27.5,27.87500013, 
06/06/2018 15,29.89999962,27.79999924,28.69000009, 
06/06/2018 16,30.29999924,28.79999924,29.5983332, 
06/06/2018 17,29.5,28.20000076,29.03000015, 
06/06/2018 18,28.39999962,24.70000076,27.01864417, 
06/06/2018 19,24.60000038,20.20000076,22.61499996, 
06/06/2018 20,20.29999924,19.79999924,20.0566665, 
06/06/2018 21,20.79999924,20.20000076,20.47833322, 
06/06/2018 22,20.60000038,20.29999924,20.44915235, 
06/06/2018 23,20.60000038,20.29999924,20.45333316, 
06/07/2018 00,20.89999962,20.60000038,20.7350002, 
06/07/2018 01,20.79999924,20.5,20.65500053, 
06/07/2018 02,20.70000076,20.5,20.61500044, 
06/07/2018 03,20.60000038,20.20000076,20.4149998, 
06/07/2018 04,20.39999962,20.20000076,20.27068957, 
06/07/2018 05,20.5,20.20000076,20.2733333, 
06/07/2018 06,20.79999924,20.29999924,20.59833342, 
06/07/2018 07,21.10000038,20.39999962,20.77999992, 
06/07/2018 08,21.89999962,20.60000038,21.27666674, 
06/07/2018 09,25.10000038,21.70000076,23.03000002, 
06/07/2018 10,26.60000038,25,25.76333342, 
06/07/2018 11,27.60000038,26.10000038,27.11694924, 
06/07/2018 12,27.89999962,26.60000038,27.23000005, 
06/07/2018 13,29,27.10000038,27.73666652, 
06/07/2018 14,29.39999962,28.5,28.9516667, 
06/07/2018 15,29.29999924,28.60000038,28.95666676, 
06/07/2018 16,30,27.39999962,28.4499999, 
06/07/2018 17,28,26.79999924,27.35833314, 
06/07/2018 18,27.10000038,24,24.71034494, 
06/07/2018 19,24.39999962,23.5,24.14000003, 
06/07/2018 20,23.5,22.70000076,22.8850002, 
06/07/2018 21,22.89999962,22.60000038,22.77288114, 
06/07/2018 22,22.70000076,22.29999924,22.51666673, 
06/07/2018 23,22.60000038,22.39999962,22.52833344, 
06/08/2018 00,22.39999962,22.20000076,22.2933327, 
06/08/2018 01,22.60000038,22.29999924,22.40333296, 
06/08/2018 02,22.5,22.29999924,22.45254219, 
06/08/2018 03,22.29999924,21.79999924,22.03833332, 
06/08/2018 04,21.79999924,21.29999924,21.53666677, 
06/08/2018 05,21.89999962,21.29999924,21.52833309, 
06/08/2018 06,22.70000076,21.89999962,22.32833338, 
06/08/2018 07,23.20000076,22.70000076,23.00166674, 
06/08/2018 08,24.29999924,22.89999962,23.60499992, 
06/08/2018 09,25.10000038,24.20000076,24.49666691, 
06/08/2018 10,25.60000038,25,25.21166681, 
06/08/2018 11,25.60000038,24.20000076,24.98833342, 
06/08/2018 12,24.20000076,23.10000038,23.5542375, 
06/08/2018 13,24.20000076,23.20000076,23.7066666, 
06/08/2018 14,26,24,25.17166662, 
06/08/2018 15,27,25.79999924,26.51833331, 
06/08/2018 16,27,26.29999924,26.578333, 
06/08/2018 17,27.39999962,26.29999924,26.70833302, 
06/08/2018 18,26.29999924,25.29999924,25.87833335, 
06/08/2018 19,25.29999924,24.10000038,24.49833339, 
06/08/2018 20,24.10000038,23.5,23.77499997, 
06/08/2018 21,23.5,23.10000038,23.27457615, 
06/08/2018 22,23.10000038,22.5,22.77288114, 
06/08/2018 23,22.60000038,22.39999962,22.51666673, 
06/09/2018 00,22.29999924,22.20000076,22.25999985, 
06/09/2018 01,22.29999924,21.89999962,22.15333382, 
06/09/2018 02,21.89999962,21.89999962,21.89999962, 
06/09/2018 03,21.89999962,21.79999924,21.8516661, 
06/09/2018 04,21.89999962,21.70000076,21.81499952, 
06/09/2018 05,22,21.70000076,21.79166641, 
06/09/2018 06,22.89999962,22,22.56999989, 
06/09/2018 07,24.39999962,22.89999962,23.51666673, 
06/09/2018 08,26.79999924,24.39999962,25.38333317, 
06/09/2018 09,27.89999962,26.39999962,27.22833338, 
06/09/2018 10,29,27.70000076,28.49666656, 
06/09/2018 11,29.29999924,28.20000076,28.62033892, 
06/09/2018 12,29.29999924,28.29999924,28.7933334, 
06/09/2018 13,29.20000076,27.89999962,28.52333336, 
06/09/2018 14,29.20000076,22.29999924,26.69000003, 
06/09/2018 15,23,22.20000076,22.57166665, 
06/09/2018 16,24.10000038,22.60000038,23.23000011, 
06/09/2018 17,25.79999924,23.89999962,25.12333349, 
06/09/2018 18,25,24.60000038,24.83333343, 
06/09/2018 19,24.60000038,24.29999924,24.45833317, 
06/09/2018 20,24.39999962,24.10000038,24.23666668, 
06/09/2018 21,24.29999924,23.89999962,24.00666666, 
06/09/2018 22,23.89999962,23.79999924,23.87833287, 
06/09/2018 23,23.79999924,23.60000038,23.70166686, 
06/10/2018 00,23.60000038,23.20000076,23.3816666, 
06/10/2018 01,23.29999924,23,23.11666705, 
06/10/2018 02,23.20000076,22.89999962,23.00689658, 
06/10/2018 03,23,22.20000076,22.42033887, 
06/10/2018 04,22.20000076,21.60000038,21.86333329, 
06/10/2018 05,21.60000038,21,21.41499996, 
06/10/2018 06,21,20.5,20.73166698, 
06/10/2018 07,21.60000038,20.70000076,21.12203401, 
06/10/2018 08,24,21.39999962,22.29000018, 
06/10/2018 09,26.39999962,24.20000076,25.26833337, 
06/10/2018 10,28.29999924,26.39999962,27.17796613, 
06/10/2018 11,29.39999962,28.20000076,28.91666676, 
06/10/2018 12,30,28.5,29.39833336, 
06/10/2018 13,29.89999962,27.79999924,28.7189654, 
06/10/2018 14,30,29.10000038,29.63728808, 
06/10/2018 15,29.5,28.39999962,28.9983333, 
06/10/2018 16,30.10000038,29.20000076,29.6049998, 
06/10/2018 17,29.60000038,28.10000038,28.9694916, 
06/10/2018 18,28.10000038,26.70000076,27.54745765, 
06/10/2018 19,26.5,23.20000076,24.56949147, 
06/10/2018 20,23.20000076,21.79999924,22.31551703, 
06/10/2018 21,22.20000076,21.89999962,22.07457656, 
06/10/2018 22,22.79999924,22.20000076,22.54406774, 
06/10/2018 23,22.39999962,22.20000076,22.30166632, 
06/11/2018 00,22.29999924,21.89999962,22.21833305, 
06/11/2018 01,22,21.70000076,21.86666648, 
06/11/2018 02,21.70000076,21.5,21.57666696, 
06/11/2018 03,21.60000038,21.20000076,21.34833355, 
06/11/2018 04,21.20000076,20.89999962,21.06500025, 
06/11/2018 05,21.60000038,20.79999924,21.03499975, 
06/11/2018 06,22.60000038,21.70000076,22.06666644, 
06/11/2018 07,23.89999962,22.5,23.24833336, 
06/11/2018 08,26,24,25.10169492, 
06/11/2018 09,27.29999924,26.10000038,26.83333352, 
06/11/2018 10,28.20000076,27.10000038,27.79499979, 
06/11/2018 11,28.79999924,27.70000076,28.24333331, 
06/11/2018 12,29.5,26.39999962,27.90499996, 
06/11/2018 13,28.79999924,26.89999962,27.7833333, 
06/11/2018 14,28.79999924,27.60000038,28.12833344, 
06/11/2018 15,29.39999962,28,28.49833323, 
06/11/2018 16,29.60000038,29,29.21500012, 
06/11/2018 17,29.60000038,27.39999962,28.25932215, 
06/11/2018 18,27.39999962,26.5,26.95833346, 
06/11/2018 19,26.5,26,26.23898299, 
06/11/2018 20,26,25.29999924,25.75333309, 
06/11/2018 21,25.29999924,24.79999924,25.03666636, 
06/11/2018 22,24.79999924,24.20000076,24.3133337, 
06/11/2018 23,24.20000076,23.89999962,24.12166713, 
06/12/2018 00,24.10000038,18.89999962,22.35333328, 
06/12/2018 01,19.10000038,18.70000076,18.81379318, 
06/12/2018 02,19.39999962,18.70000076,19.16000007, 
06/12/2018 03,19.70000076,19.29999924,19.48833329, 
06/12/2018 04,19.60000038,19.20000076,19.44833326, 
06/12/2018 05,19.70000076,19.20000076,19.32166672, 
06/12/2018 06,20,19.60000038,19.79000003, 
06/12/2018 07,20.20000076,19.79999924,19.99833333, 
06/12/2018 08,21.89999962,20.20000076,20.91666667, 
06/12/2018 09,26.29999924,21.70000076,23.67000001, 
06/12/2018 10,27.20000076,26.10000038,26.59491545, 
06/12/2018 11,28.60000038,27.10000038,27.75689658, 
06/12/2018 12,28.5,27.5,27.86949142, 
06/12/2018 13,29.29999924,27.5,28.60499999, 
06/12/2018 14,29.29999924,28.70000076,28.98983057, 
06/12/2018 15,29.10000038,28.29999924,28.76500003, 
06/12/2018 16,28.70000076,28.10000038,28.41355938, 
06/12/2018 17,28.60000038,27.39999962,28.02542379, 
06/12/2018 18,27.39999962,26,26.7666667, 
06/12/2018 19,25.89999962,25.39999962,25.60999997, 
06/12/2018 20,25.39999962,24.79999924,25.17118635, 
06/12/2018 21,25,24.5,24.73389836, 
06/12/2018 22,24.5,24.10000038,24.31166668, 
06/12/2018 23,24.10000038,23.79999924,23.913333, 
06/13/2018 00,23.79999924,23.60000038,23.66101743, 
06/13/2018 01,23.60000038,23,23.24666678, 
06/13/2018 02,23,22.70000076,22.87457589, 
06/13/2018 03,22.79999924,22.5,22.6379312, 
06/13/2018 04,22.79999924,22.10000038,22.53166672, 
06/13/2018 05,22.10000038,21.89999962,21.99649121, 
06/13/2018 06,22.70000076,22.10000038,22.33833326, 
06/13/2018 07,24.70000076,22.79999924,23.66779644, 
06/13/2018 08,25.60000038,24.60000038,25.09666646, 
06/13/2018 09,26.79999924,25.39999962,26.02666655, 
06/13/2018 10,27.70000076,26.20000076,27.11333332, 
06/13/2018 11,28.39999962,27.39999962,27.82833338, 
06/13/2018 12,28.89999962,28,28.53166676, 
06/13/2018 13,28.89999962,28.10000038,28.51833334, 
06/13/2018 14,28.89999962,26.29999924,27.54000015, 
06/13/2018 15,28.79999924,26.39999962,27.88833319, 
06/13/2018 16,29.10000038,27,28.36440697, 
06/13/2018 17,27.10000038,26.60000038,26.80999975, 
06/13/2018 18,27.10000038,26,26.4333334, 
06/13/2018 19,26,25.39999962,25.67833338, 
06/13/2018 20,25.39999962,25,25.13965521, 
06/13/2018 21,25,24.20000076,24.75423719, 
06/13/2018 22,24.20000076,23.89999962,24.04666684, 
06/13/2018 23,24.10000038,23.60000038,23.90000021, 
06/14/2018 00,23.70000076,23.29999924,23.47796602, 
06/14/2018 01,23.39999962,22.70000076,23.14067779, 
06/14/2018 02,22.70000076,22.20000076,22.56000029, 
06/14/2018 03,22.29999924,21.5,22.01525465, 
06/14/2018 04,21.89999962,21.5,21.73559312, 
06/14/2018 05,21.89999962,21.70000076,21.81999982, 
06/14/2018 06,22.70000076,22,22.45833352, 
06/14/2018 07,23.5,22.70000076,22.98666668, 
06/14/2018 08,25.10000038,23.60000038,24.33833335, 
06/14/2018 09,26.60000038,25.10000038,25.71333329, 
06/14/2018 10,27.29999924,26,26.70000008, 
06/14/2018 11,28.20000076,26.79999924,27.3266667, 
06/14/2018 12,27.39999962,26.70000076,27.13666639, 
06/14/2018 13,28.29999924,27.39999962,27.81166655, 
06/14/2018 14,27.39999962,24.60000038,25.82666664, 
06/14/2018 15,27.10000038,25.10000038,26.6288136, 
06/14/2018 16,27.39999962,26.79999924,27.11166655, 
06/14/2018 17,26.70000076,23.29999924,25.28666652, 
06/14/2018 18,23.20000076,21.20000076,22.23499994, 
06/14/2018 19,21.39999962,21.29999924,21.36333281, 
06/14/2018 20,21.89999962,21.39999962,21.67000001, 
06/14/2018 21,22.70000076,21.89999962,22.2583334, 
06/14/2018 22,22.70000076,22.29999924,22.51016953, 
06/14/2018 23,22.29999924,22,22.15166696, 
06/15/2018 00,22,21.89999962,21.95999985, 
06/15/2018 01,21.89999962,21.5,21.60666685, 
06/15/2018 02,21.5,21.39999962,21.45499983, 
06/15/2018 03,21.39999962,20.29999924,20.94576241, 
06/15/2018 04,20.39999962,20,20.15666682, 
06/15/2018 05,20.29999924,20,20.14166714, 
06/15/2018 06,20.29999924,19.89999962,20.03050849, 
06/15/2018 07,20.20000076,19.70000076,19.97999996, 
06/15/2018 08,20.39999962,19.89999962,20.12500016, 
06/15/2018 09,20.10000038,19.70000076,19.91166636, 
06/15/2018 10,21.20000076,19.89999962,20.64000009, 
06/15/2018 11,23.10000038,21.20000076,22.28983058, 
06/15/2018 12,24.29999924,23,23.62499994, 
06/15/2018 13,25.39999962,24,24.82542374, 
06/15/2018 14,25.70000076,25.20000076,25.45666653, 
06/15/2018 15,27.20000076,25.70000076,26.42666683, 
06/15/2018 16,26.89999962,25.70000076,26.0716664, 
06/15/2018 17,25.70000076,24.20000076,24.82833341, 
06/15/2018 18,24.29999924,22.29999924,23.7350001, 
06/15/2018 19,22.29999924,21.89999962,22.00847458, 
06/15/2018 20,22.10000038,22,22.05500021, 
06/15/2018 21,22.20000076,21.89999962,22.0775865, 
06/15/2018 22,21.89999962,21.29999924,21.42999957, 
06/15/2018 23,21.29999924,20.39999962,20.91166668, 
06/16/2018 00,21,20.20000076,20.46833296, 
06/16/2018 01,20.70000076,20.20000076,20.42586192, 
06/16/2018 02,20.29999924,19.70000076,20.01833353, 
06/16/2018 03,19.79999924,19.60000038,19.69322053, 
